P,n,File_number,regular,fat,jump,density,Paper,Time opt,Makespan,Model
19,8192,700,27,0.424576,0.603897,7.0,0.617383,54693.65156701185,35360.41439156067,1.546748037547472,Communication
20,2048,300,34,0.577643,0.761176,7.0,0.372643,24899.186431300535,16246.633295618896,1.532575148231782,Communication
21,4096,300,76,0.699195,0.767005,6.0,0.690699,25124.48750540551,24009.73900443229,1.0464290136917953,Communication
22,256,200,73,0.211051,0.283267,10.0,0.696614,30185.080237977414,21232.865816350255,1.4216206375087415,Communication
23,128,1000,59,0.376573,0.759818,2.0,0.76305,230331.07911409755,117138.12384079055,1.9663203708739123,Communication
24,256,800,29,0.613703,0.797571,8.0,0.60255,96375.18067743978,45756.0042389636,2.106284897040274,Communication
25,1024,400,93,0.771915,0.559915,7.0,0.477874,23967.642585919875,22105.08631748286,1.0842591719247856,Communication
26,4096,500,66,0.649432,0.723637,6.0,0.240238,36091.04316627873,32672.0883644722,1.1046445138023169,Communication
27,4096,600,90,0.79804,0.581244,7.0,0.389738,36019.92623046239,30681.04101946047,1.1740125182719698,Communication
28,512,500,51,0.846688,0.52166,9.0,0.837665,57994.45669214356,48481.31305640647,1.196222895709711,Communication
29,256,800,20,0.352643,0.137693,5.0,0.148824,145781.39279372644,92708.63347505928,1.5724683595184792,Communication
30,8192,800,22,0.262714,0.843831,7.0,0.855421,33577.65711104905,31416.04536435698,1.0688059786526958,Communication
31,8192,100,33,0.728034,0.112467,2.0,0.434197,55951.574200334086,55951.574200334086,1.0,Communication
32,512,600,21,0.830316,0.216257,9.0,0.535044,72252.07240686034,51282.5288315528,1.4089022919323262,Communication
33,4096,300,59,0.145154,0.216152,5.0,0.227988,32331.936268961428,32331.936268961428,1.0,Communication
34,512,100,30,0.311593,0.494797,1.0,0.411192,24363.176635154352,23406.948363620024,1.0408523254154964,Communication
35,512,400,65,0.341813,0.131667,6.0,0.445843,82055.52872804237,78468.9163195988,1.0457074288350756,Communication
36,512,600,87,0.701721,0.485789,10.0,0.896196,64118.47045301845,60144.36411673883,1.0660761219216812,Communication
37,512,200,34,0.193941,0.777444,3.0,0.390147,17396.0380243116,16904.43370252252,1.0290813836440864,Communication
38,256,100,19,0.894956,0.277955,6.0,0.168629,19031.66622468205,12802.273945981786,1.4865848289909047,Communication
39,2048,200,22,0.81636,0.60347,9.0,0.214718,22568.103391052122,22562.19901777283,1.0002616931653976,Communication
40,512,600,12,0.428009,0.498308,10.0,0.506425,54389.285443074725,33916.34753113008,1.6036303848211717,Communication
41,2048,900,43,0.238553,0.709156,3.0,0.720007,83287.1491615098,82202.2239213126,1.0131982468167253,Communication
42,8192,500,56,0.178558,0.3637,3.0,0.260735,105732.9222590459,96130.13367832509,1.0998936359836353,Communication
43,4096,200,90,0.517281,0.702481,8.0,0.62128,17448.57729857308,17444.605877280243,1.0002276589864383,Communication
44,512,900,13,0.562432,0.233763,7.0,0.153198,104032.22380400704,96310.49967324318,1.080175309617972,Communication
45,256,200,50,0.733229,0.521202,1.0,0.840543,68638.16636263754,67156.97626451861,1.02205564009143,Communication
46,512,300,76,0.699195,0.767005,6.0,0.690699,31837.045459530927,24009.73900443229,1.3260054785957351,Communication
47,512,200,19,0.278484,0.749344,3.0,0.268131,22653.285756511774,16319.454371522042,1.3881153892033586,Communication
48,512,800,67,0.467215,0.250236,2.0,0.546734,204318.68071953097,178154.50341008772,1.1468622841894534,Communication
49,128,500,88,0.614454,0.398912,3.0,0.295666,125116.13754831313,59686.937253067976,2.096206361164595,Communication
50,8192,800,36,0.54861,0.334123,4.0,0.231242,103059.5391238463,86811.4173682552,1.187165723682017,Communication
51,1024,900,57,0.861978,0.65095,2.0,0.852374,86443.9402384157,85663.51049156082,1.0091104105164095,Communication
52,256,900,9,0.16733,0.639422,10.0,0.553734,109819.49743595338,51014.16896254326,2.1527254029480996,Communication
53,4096,500,26,0.485154,0.675732,9.0,0.478628,40821.844497068654,33254.1244965805,1.2275723723012566,Communication
54,512,100,51,0.859956,0.135467,8.0,0.542046,41693.524432415805,41535.98824958344,1.003792763564111,Communication
55,128,400,66,0.277529,0.465338,10.0,0.361489,100630.64989082214,45264.30388508129,2.2231790009696604,Communication
56,512,100,57,0.773757,0.558521,9.0,0.472199,22492.84650008437,14516.865810852898,1.5494285607619642,Communication
57,8192,300,67,0.593592,0.272399,5.0,0.6807,73079.30981278289,71342.42663188108,1.024345726139425,Communication
58,4096,800,87,0.759213,0.430835,5.0,0.751711,112613.60577354472,88903.58376038902,1.2666936585712723,Communication
59,1024,800,34,0.613512,0.287316,6.0,0.205666,64564.47424135096,37633.65937538682,1.7156044698533206,Communication
60,128,200,70,0.413382,0.599422,3.0,0.517703,57462.5150377577,40458.06873395429,1.4202980230129592,Communication
61,8192,700,43,0.506619,0.290083,7.0,0.498927,126701.38707560328,86057.59149796076,1.4722859990638435,Communication
62,8192,200,82,0.668572,0.457403,7.0,0.2616,39531.928160618925,38939.460754354994,1.0152150901626873,Communication
63,1024,200,52,0.366465,0.552069,5.0,0.56244,40381.60805770364,34123.56738045935,1.1833935065308534,Communication
64,512,200,91,0.863484,0.245115,7.0,0.256471,20003.463982303427,17264.052041610656,1.1586772290821477,Communication
65,1024,500,48,0.273445,0.855023,3.0,0.357455,30603.936348352272,30323.122848117026,1.0092607051602762,Communication
66,256,500,66,0.649432,0.723637,6.0,0.240238,75972.21033521445,32675.13800866513,2.3250769534643543,Communication
67,2048,100,89,0.430902,0.107302,3.0,0.825334,22062.189858297425,22062.189858297425,1.0,Communication
68,4096,300,79,0.404985,0.191272,6.0,0.600165,83389.35494416876,76842.74340963429,1.085194922045348,Communication
69,8192,700,81,0.865154,0.543164,2.0,0.152786,64966.29240789171,57793.63501321383,1.1241080854844645,Communication
70,512,600,10,0.770175,0.560932,6.0,0.477471,85593.5833855783,58338.02524811193,1.4672005612385461,Communication
71,256,300,11,0.144749,0.21835,8.0,0.625963,44665.03611520865,22337.66806533914,1.9995388947745347,Communication
72,1024,900,72,0.816699,0.891594,7.0,0.412868,37379.78737535149,28401.215257746233,1.3161333779601705,Communication
73,512,500,8,0.753593,0.823164,5.0,0.346657,34540.720006600386,28423.774879560675,1.2152052341027497,Communication
74,2048,300,56,0.443562,0.629253,1.0,0.240215,43037.32116293748,43030.76519823377,1.0001523552898375,Communication
75,512,700,74,0.324086,0.508721,3.0,0.80494,89560.3721106935,83768.6586116748,1.0691393845264643,Communication
76,256,600,49,0.247127,0.32032,7.0,0.237052,70946.58429887638,31009.27768891688,2.287914765722957,Communication
77,1024,1000,56,0.66855,0.855126,8.0,0.465335,39439.968633651406,30928.88515915138,1.275182355610439,Communication
78,128,200,21,0.898587,0.167287,1.0,0.177836,115593.78350668249,100839.80884187177,1.1463110138174362,Communication
79,8192,900,28,0.384945,0.566966,10.0,0.577573,94705.42658694458,82690.26725018611,1.1453031866544297,Communication
80,512,1000,76,0.100781,0.684158,2.0,0.294628,71826.06846125895,49861.11429733623,1.4405227294548484,Communication
81,8192,900,9,0.16733,0.639422,10.0,0.553734,53603.551610120114,42710.436873746716,1.255045734338278,Communication
82,2048,200,77,0.406022,0.478461,3.0,0.397584,28876.53848383273,28876.53848383273,1.0,Communication
83,8192,1000,84,0.637089,0.821346,9.0,0.316851,28043.94724195466,28003.028411344018,1.0014612287646025,Communication
84,1024,600,11,0.845114,0.635967,2.0,0.127899,44452.06147822235,30849.39273007752,1.4409379746033868,Communication
85,1024,500,68,0.561295,0.346421,1.0,0.244844,148030.19008612062,147480.7458449727,1.0037255320211458,Communication
86,256,700,41,0.724393,0.109709,6.0,0.825871,146870.06012446422,86148.16379279176,1.7048542146263739,Communication
87,512,500,23,0.751468,0.820332,7.0,0.432396,31779.847885942225,22110.63556767057,1.4373104648520212,Communication
88,4096,500,43,0.741385,0.816935,1.0,0.424356,27319.151569382047,27319.151569382047,1.0,Communication
89,1024,400,75,0.345105,0.130823,1.0,0.425734,165834.2247160657,165750.015347174,1.0005080504440096,Communication
90,2048,400,60,0.626911,0.411008,5.0,0.21605,34851.58479866248,34094.79681888005,1.0221965827748636,Communication
91,4096,200,14,0.519277,0.703969,4.0,0.221614,19483.231019517203,19483.231019517203,1.0,Communication
92,128,800,5,0.195699,0.78373,4.0,0.299127,160975.73110648163,79920.49096406845,2.014198476068608,Communication
93,4096,400,29,0.767607,0.842156,5.0,0.359853,28825.188424463282,28824.379087289086,1.0000280782171143,Communication
94,256,400,94,0.788038,0.172852,3.0,0.585806,136007.77607813658,123682.71454580303,1.0996506389562566,Communication
95,1024,100,82,0.706248,0.373687,6.0,0.690721,27048.985683833525,26872.954657817776,1.0065504901957083,Communication
96,8192,400,26,0.439094,0.227314,4.0,0.2362,35230.280282919535,35230.280282919535,1.0,Communication
97,128,100,78,0.440845,0.226428,9.0,0.831527,28368.28196792847,19204.766043902266,1.4771480112321247,Communication
98,2048,600,47,0.881356,0.15646,7.0,0.475287,75893.85334892175,75893.85334892175,1.0,Communication
99,2048,1000,38,0.631054,0.415076,3.0,0.831808,216827.04103896444,209614.87581570004,1.0344067432962418,Communication
100,4096,800,30,0.71568,0.506146,8.0,0.308233,48600.44480731025,48235.14390825591,1.0075733349059588,Communication
101,128,300,99,0.605718,0.676056,6.0,0.285135,77183.21774814864,33300.695014947356,2.3177659719565664,Communication
102,256,300,1,0.798583,0.47718,7.0,0.485837,47361.358194527806,21515.230474413613,2.201294485357755,Communication
103,8192,200,73,0.211051,0.283267,10.0,0.696614,24337.522142430917,21228.428234486382,1.146458978196685,Communication
104,128,600,61,0.788197,0.176221,7.0,0.780394,162405.7080511339,82529.43843233021,1.9678518494258026,Communication
105,8192,600,54,0.577908,0.247989,10.0,0.167351,86765.25402755744,86765.25402755744,1.0,Communication
106,8192,800,58,0.766024,0.833216,2.0,0.844884,51043.4501359783,51040.91184281157,1.000049730560742,Communication
107,1024,500,17,0.25781,0.330995,10.0,0.74025,78187.1227363726,57888.8463754861,1.3506422675833822,Communication
108,128,700,69,0.218954,0.8015,6.0,0.699292,154185.7638280122,75264.85518519946,2.0485758385984676,Communication
109,4096,300,74,0.520132,0.200871,9.0,0.204427,61412.6461758017,61412.6461758017,1.0,Communication
110,128,500,44,0.524843,0.312441,9.0,0.211628,129072.82756860186,59399.09092062855,2.172976481089149,Communication
111,2048,400,49,0.367808,0.551241,2.0,0.447351,46385.04464763353,45833.3872530713,1.0120361471762107,Communication
112,4096,1000,69,0.339533,0.528849,9.0,0.419937,58676.89014369309,45809.33523320091,1.2808937271188832,Communication
113,128,1000,37,0.69814,0.787848,3.0,0.798775,241644.74539988424,121274.0539259576,1.9925510657656211,Communication
114,4096,200,96,0.206086,0.277858,4.0,0.596968,45584.03598020563,44311.444499564175,1.0287192506363445,Communication
115,1024,200,74,0.585612,0.255356,2.0,0.266588,32692.83734206979,32540.902931029297,1.0046690287409208,Communication
116,1024,1000,78,0.762017,0.149154,8.0,0.55725,101843.38569596663,75796.72432283711,1.3436383512061856,Communication
117,1024,700,79,0.711499,0.498632,4.0,0.505429,131830.6667814055,122288.61167366114,1.078028975692424,Communication
118,8192,300,75,0.870783,0.549104,10.0,0.865733,24858.164888149244,16760.521743464207,1.48313789204341,Communication
119,512,800,17,0.567406,0.24067,1.0,0.65081,328590.7768906088,326594.3355200687,1.00611290874767,Communication
120,1024,900,14,0.188686,0.265268,1.0,0.276621,168619.57941369762,167059.29723648782,1.0093396907745942,Communication
121,512,1000,61,0.379896,0.567787,9.0,0.575405,145261.74787097686,109604.41266510548,1.3253275514994254,Communication
122,2048,100,90,0.561706,0.345543,3.0,0.548995,23338.194035967,13694.708664932434,1.7041760147646152,Communication
123,2048,800,90,0.793372,0.180407,6.0,0.499656,89760.9527070371,86910.82841486754,1.0327936615511766,Communication
124,4096,100,56,0.381611,0.365799,10.0,0.375934,13405.171260450285,13181.537665125481,1.0169656682707415,Communication
125,1024,1000,96,0.704403,0.884561,3.0,0.807186,72503.8439780085,71261.14520805598,1.0174386584207187,Communication
126,1024,400,13,0.174513,0.248114,5.0,0.256869,54650.61841647446,53254.65091878826,1.0262130625889372,Communication
127,128,1000,83,0.323485,0.107092,7.0,0.804113,256946.2692087382,112807.58025298266,2.2777393915595887,Communication
128,4096,1000,14,0.709532,0.496691,10.0,0.700086,96765.54977996573,70250.77350904822,1.3774303818519869,Communication
129,4096,200,38,0.479715,0.864142,7.0,0.473108,19748.087240138255,17681.013352571765,1.1169092430590708,Communication
130,8192,900,5,0.247729,0.836127,5.0,0.441715,40322.31014442419,38891.783213405324,1.0367822406900022,Communication
131,8192,800,2,0.863552,0.250801,2.0,0.6604,211653.64821387423,206183.8232640919,1.0265288753656308,Communication
132,1024,1000,64,0.4402,0.620379,8.0,0.519293,64129.73203594889,47249.096640427226,1.3572689552984654,Communication
133,1024,400,78,0.102245,0.689565,9.0,0.607296,33691.95655420631,29221.896516498935,1.152969538961427,Communication
134,8192,800,15,0.215799,0.686416,5.0,0.298573,47464.83444430773,46379.37991347244,1.0234038172321485,Communication
135,8192,700,71,0.336017,0.524537,2.0,0.841195,102074.94732857506,97381.59161392016,1.0481955124872286,Communication
136,128,700,20,0.702088,0.779851,3.0,0.388685,164658.5848971109,83870.66672405912,1.963244019972444,Communication
137,128,200,72,0.394906,0.175942,1.0,0.186823,110314.02334525694,99721.48075669742,1.106221272570184,Communication
138,2048,900,5,0.247729,0.836127,5.0,0.441715,40927.47391325305,38891.783213405324,1.0523424366704293,Communication
139,2048,700,96,0.25451,0.838536,4.0,0.8474,40326.80771360429,40106.49652901174,1.0054931545674448,Communication
140,256,700,51,0.31475,0.897052,7.0,0.415316,89436.70777847302,42996.97760358702,2.0800696412440804,Communication
141,8192,500,70,0.57611,0.361377,2.0,0.279473,68494.48039641257,64270.60609284131,1.065720156699156,Communication
142,1024,1000,11,0.103925,0.694013,7.0,0.897745,85639.01891973233,75814.97735381457,1.12957916639704,Communication
143,8192,500,32,0.249996,0.435999,6.0,0.749528,72714.8322225748,60465.592473464516,1.2025819850270365,Communication
144,4096,300,46,0.741354,0.414512,7.0,0.735342,37468.36452991441,37333.10524919449,1.0036230385824347,Communication
145,4096,900,58,0.775592,0.449467,8.0,0.362687,71681.96303518032,64596.28612620529,1.109691707277588,Communication
146,128,600,38,0.193398,0.268482,9.0,0.585857,154456.995193758,92918.22772901684,1.6622895094836554,Communication
147,512,100,27,0.193416,0.782401,10.0,0.387746,7830.717849825031,7830.717849825031,1.0,Communication
148,8192,800,14,0.47263,0.659025,1.0,0.559553,122108.51700799899,122108.51700799899,1.0,Communication
149,256,200,90,0.517281,0.702481,8.0,0.62128,25876.844638196246,17444.605877280243,1.4833722710753874,Communication
150,4096,1000,77,0.816226,0.204655,9.0,0.121792,49557.77241888677,49557.77241888677,1.0,Communication
151,4096,200,55,0.781683,0.567207,7.0,0.774825,30131.327300548455,26688.32812098575,1.1290076757133163,Communication
152,2048,100,66,0.841653,0.118329,10.0,0.436519,10418.20543356947,10418.20543356947,1.0,Communication
153,8192,300,51,0.697882,0.371851,7.0,0.779373,52141.097036496314,42586.891465992514,1.2243461600885628,Communication
154,2048,200,44,0.227299,0.301321,3.0,0.308966,29430.461021684747,29430.461021684747,1.0,Communication
155,256,700,82,0.290622,0.870233,9.0,0.792526,71083.36842069961,36521.74946997018,1.946329774786598,Communication
156,8192,200,93,0.704732,0.778132,3.0,0.294163,13425.033661097546,13077.143533780867,1.026602914192844,Communication
157,4096,1000,65,0.771457,0.558805,7.0,0.455316,96208.63673858508,93286.52965676959,1.0313239981438567,Communication
158,256,300,74,0.520132,0.200871,9.0,0.204427,68027.08832278475,61436.44432610881,1.107275804597225,Communication
159,1024,600,51,0.521,0.712088,6.0,0.601461,40668.348945850346,37266.28202591371,1.0912907522561806,Communication
160,4096,900,14,0.188686,0.265268,1.0,0.276621,167059.29723648782,167059.29723648782,1.0,Communication
161,4096,400,84,0.823799,0.897809,6.0,0.510039,24898.237602795067,24898.237602795067,1.0,Communication
162,512,1000,11,0.103925,0.694013,7.0,0.897745,95936.65862340693,75814.97735381457,1.265405095034035,Communication
163,1024,900,48,0.501161,0.686315,3.0,0.181487,48681.61162511152,46304.128599874144,1.0513449469221594,Communication
164,2048,600,7,0.319557,0.394072,2.0,0.311008,96806.30539336297,89543.21392105386,1.0811126958064365,Communication
165,2048,1000,41,0.513846,0.58403,6.0,0.591197,82404.30443125752,81704.81311790232,1.0085612008235771,Communication
166,512,700,35,0.797893,0.185489,4.0,0.384491,141314.11574852315,101978.82985486845,1.3857201141612907,Communication
167,512,100,64,0.835771,0.109518,6.0,0.426156,22894.66862967176,22891.717296792387,1.0001289257962218,Communication
168,128,200,86,0.435028,0.623038,3.0,0.230753,52047.410095219784,26888.7690298879,1.9356561111952388,Communication
169,2048,900,77,0.571137,0.35821,7.0,0.677157,143379.08204159286,121311.60907349786,1.181907347010171,Communication
170,256,900,3,0.534845,0.213005,5.0,0.132059,142113.07977169915,73251.85085997256,1.9400612831389197,Communication
171,2048,300,43,0.340829,0.525727,8.0,0.841364,35102.87757603303,25716.074539829526,1.365016947733024,Communication
172,1024,500,77,0.704449,0.783432,6.0,0.298018,28652.95014511348,26912.634566018536,1.0646653739835774,Communication
173,2048,400,72,0.883618,0.15996,9.0,0.172318,44370.468099317564,44368.75302208522,1.0000386550695146,Communication
174,4096,400,58,0.686599,0.875606,6.0,0.881213,20289.788550334324,17151.890334246575,1.182947660866419,Communication
175,8192,900,98,0.545468,0.62051,3.0,0.6274,72630.52563675288,72227.30001714897,1.0055827314534556,Communication
176,2048,700,58,0.220126,0.806248,6.0,0.301839,62858.30838287287,62690.77299864583,1.0026724089720613,Communication
177,256,100,100,0.384945,0.643933,8.0,0.250803,23769.1539006943,17969.030500864377,1.3227844373435125,Communication
178,1024,300,60,0.159302,0.750772,6.0,0.152271,19750.656724561635,19674.24141386905,1.0038840283132195,Communication
179,512,100,9,0.402947,0.593761,5.0,0.506631,11421.550987093586,9011.915100790524,1.2673833318837735,Communication
180,4096,800,88,0.806927,0.191161,7.0,0.201831,78733.61137126268,78733.61137126268,1.0,Communication
181,4096,200,67,0.782643,0.855943,10.0,0.467253,20336.34634523619,20330.555626091365,1.0002848283761312,Communication
182,256,400,72,0.883618,0.15996,9.0,0.172318,66768.74894580223,44505.86062323956,1.500223746059585,Communication
183,256,600,68,0.696447,0.37295,6.0,0.689092,127474.83600861201,94961.903825476,1.3423786894888852,Communication
184,1024,500,2,0.169233,0.756732,8.0,0.67342,41350.096950370404,40632.216651472016,1.0176677611525873,Communication
185,4096,1000,22,0.644907,0.226642,4.0,0.236528,106658.19052428959,95559.88911688185,1.1161397476490698,Communication
186,4096,700,66,0.291652,0.767727,6.0,0.373913,52907.791729380886,52873.15239103022,1.0006551404027224,Communication
187,512,500,45,0.624476,0.809804,2.0,0.330095,33519.71478450668,32606.571048902944,1.0280048992037283,Communication
188,2048,800,97,0.877666,0.546156,6.0,0.465663,65455.47791935385,64680.34916575621,1.0119839914842021,Communication
189,8192,500,93,0.441353,0.229046,6.0,0.124186,28232.30305107327,28232.30305107327,1.0,Communication
190,256,300,58,0.498927,0.568496,8.0,0.582033,55641.187616891206,24631.067620281345,2.258983998366192,Communication
191,256,300,46,0.741354,0.414512,7.0,0.735342,48045.4518091455,37342.3237245487,1.2866219082547508,Communication
192,8192,200,12,0.845326,0.118076,10.0,0.125299,20983.392416218016,20983.392416218016,1.0,Communication
193,128,500,3,0.893572,0.680991,4.0,0.576443,114844.52166709187,57856.90789028666,1.984975102452245,Communication
194,128,500,38,0.15137,0.33787,3.0,0.636078,142749.2409908977,102294.8970041014,1.3954678598012014,Communication
195,128,700,83,0.591571,0.26118,6.0,0.272775,186381.50834983902,81990.87854229896,2.273198088171297,Communication
196,256,400,91,0.654566,0.838252,3.0,0.336082,46878.54562169326,22400.81766114939,2.092715825413665,Communication
197,4096,800,62,0.727254,0.803596,4.0,0.719382,36500.76847080736,35597.83621265971,1.025364807365076,Communication
198,512,800,94,0.317036,0.386954,7.0,0.797791,105979.50118851577,76638.84971024984,1.382843056611559,Communication
199,512,800,55,0.706365,0.382068,4.0,0.389507,102703.77341139702,77475.67439343776,1.3256260654130698,Communication
200,128,800,35,0.551232,0.338544,8.0,0.654431,202409.4466350767,93511.25803490354,2.1645462898117183,Communication
201,128,400,80,0.119984,0.303838,5.0,0.31317,84395.36974969662,41136.22764878972,2.0516069307628806,Communication
202,256,600,15,0.832195,0.109359,8.0,0.114569,86557.03724077542,54695.76403720911,1.582518112040474,Communication
203,256,600,87,0.701721,0.485789,10.0,0.896196,80827.3154045511,60144.36411673883,1.3438884356257743,Communication
204,512,200,41,0.721395,0.106057,9.0,0.823169,54872.161478188245,52803.37805987971,1.0391789975247891,Communication
205,128,1000,58,0.364897,0.550257,7.0,0.86565,241998.58922932,116757.07484371262,2.072667455511812,Communication
206,2048,700,42,0.233968,0.821963,3.0,0.338724,39680.936314940736,36367.46158537439,1.0911109707722604,Communication
207,512,400,39,0.365001,0.438371,2.0,0.357296,66428.43791726517,65093.08835076349,1.0205144601421574,Communication
208,1024,1000,51,0.555869,0.745138,1.0,0.352455,60605.61663040437,60543.78817954,1.001021218736446,Communication
209,256,100,46,0.325311,0.799592,4.0,0.318062,15849.300239091743,9574.086555025397,1.6554373253260921,Communication
210,2048,900,99,0.531782,0.205223,8.0,0.525002,129665.05936043993,92125.50537537725,1.4074827468473896,Communication
211,4096,900,55,0.633656,0.413141,4.0,0.333687,89009.18059591093,62977.93240232957,1.4133391999483689,Communication
212,512,900,20,0.577605,0.764293,1.0,0.259277,69020.64068986443,53309.00486140186,1.2947276143929394,Communication
213,1024,100,28,0.887865,0.559718,7.0,0.171747,12580.246653665801,12149.56448419292,1.0354483627814985,Communication
214,2048,1000,80,0.654831,0.440754,8.0,0.358147,80580.04440710397,71753.33995595953,1.1230145447802438,Communication
215,512,900,76,0.749151,0.132192,4.0,0.849332,237888.27051148438,212442.71641988965,1.119776071970865,Communication
216,128,700,34,0.540316,0.726719,1.0,0.216357,167046.9987954559,78660.47431710923,2.1236459638169505,Communication
217,256,900,70,0.311977,0.384731,2.0,0.7021,248571.67276070025,236406.36927764048,1.051459288174984,Communication
218,512,900,56,0.267938,0.451841,10.0,0.257167,62878.94768640522,35519.535219141486,1.770263808309061,Communication
219,8192,700,92,0.130883,0.201247,8.0,0.211027,38798.57077569107,38798.57077569107,1.0,Communication
220,4096,700,33,0.421324,0.608456,3.0,0.220844,49203.7254077942,49201.53957608187,1.000044426083638,Communication
221,128,300,93,0.667712,0.743423,4.0,0.748051,67164.8299750581,34227.91484030466,1.9622822567026197,Communication
222,8192,1000,71,0.623511,0.410596,4.0,0.72606,177645.49193167785,164826.80934945482,1.0777706165205547,Communication
223,128,500,37,0.168277,0.240408,9.0,0.157412,105491.5785061626,51495.58120647193,2.048555934987767,Communication
224,1024,600,83,0.838923,0.223213,3.0,0.233695,57524.53251481982,57234.00896316298,1.0050760650340573,Communication
225,512,800,27,0.825223,0.895451,9.0,0.105794,52644.1806030789,23623.75567873834,2.2284424762511104,Communication
226,1024,300,94,0.40044,0.473125,1.0,0.480569,75156.1574212686,74981.41813521364,1.0023304345316575,Communication
227,256,400,20,0.742696,0.134324,4.0,0.54066,92704.11772454901,78534.00877885001,1.1804327725788417,Communication
228,8192,400,90,0.85929,0.240624,8.0,0.845339,62025.547349404296,51713.80244658222,1.1994002454852086,Communication
229,8192,200,27,0.585032,0.769977,1.0,0.690259,27814.232772578187,27814.232772578187,1.0,Communication
230,1024,500,75,0.114038,0.697068,3.0,0.307851,35868.00360209981,31663.06987732136,1.1328024648611292,Communication
231,256,100,94,0.771953,0.560014,10.0,0.568692,27871.863683604588,25440.224664257337,1.0955824506834495,Communication
232,2048,800,74,0.690544,0.869602,5.0,0.881814,29876.973038496377,29621.494906863416,1.0086247548422604,Communication
233,2048,800,42,0.470686,0.549977,8.0,0.558031,78180.54457840823,48425.21287150835,1.6144594921214448,Communication
234,128,400,47,0.412762,0.595044,4.0,0.800959,97807.76013451016,56792.0335809228,1.7222091544784037,Communication
235,1024,300,55,0.610289,0.392224,5.0,0.311971,30746.90512885161,27248.226586824265,1.1284002293095696,Communication
236,2048,500,18,0.329123,0.117396,7.0,0.83432,95506.8432767858,75542.36324346077,1.2642819098600708,Communication
237,4096,200,80,0.274224,0.347897,5.0,0.755677,31847.46921583722,22182.840058981747,1.4356804237490908,Communication
238,2048,1000,84,0.637089,0.821346,9.0,0.316851,28048.46396793527,28003.028411344018,1.0016225229615825,Communication
239,4096,500,88,0.614454,0.398912,3.0,0.295666,59395.262395136975,59133.6005633289,1.0044249264261838,Communication
240,256,900,32,0.614524,0.28622,7.0,0.203586,112842.26737128917,49289.57800955002,2.2893737769356757,Communication
241,8192,600,24,0.455551,0.526882,4.0,0.445138,51153.2423796724,45332.77707679335,1.1283941924188592,Communication
242,4096,900,21,0.247249,0.828856,1.0,0.839932,47268.417986599445,47268.417986599445,1.0,Communication
243,2048,200,91,0.863484,0.245115,7.0,0.256471,17264.052041610656,17264.052041610656,1.0,Communication
244,128,800,1,0.687643,0.760544,5.0,0.677523,181375.27029491754,93185.6099896687,1.9463871118622957,Communication
245,8192,500,72,0.848655,0.634481,6.0,0.125755,20344.02595695366,18951.21109794996,1.0734947677910869,Communication
246,8192,200,32,0.540817,0.725476,8.0,0.624229,25290.49146014774,24576.88970803912,1.0290354784753417,Communication
247,128,900,45,0.571137,0.35821,1.0,0.16391,215807.28160330994,130530.00731513437,1.653315479269785,Communication
248,512,400,10,0.84137,0.627967,7.0,0.520604,36000.088904713004,30789.862711091,1.1692188835822641,Communication
249,2048,200,61,0.117421,0.190289,3.0,0.202452,28416.530226854054,28416.530226854054,1.0,Communication
